CUS_CUST_ID,registration_date,sit_site_id,cus_nickname,flag_ca,flag_mia,flag_up,flag_trusted_seller,flag_gmv_high,flag_gmv_low,flag_tpv_high,flag_tpv_low,flag_repu_ml,flag_repu_glg,flag_repu_yor,last_transaction,tpv_approved,gmv_not_refund,count_orders,cashout,gmv_claims_seller,count_claims_seller,flag_on_final,activo,tpv_nulo,gmv_nulo,cluster
194424559,2015-10-11,MLB   ,M.E.M SHOP,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-10-05,0,0,0.0,0,0.0,0.0,1,0,1,1,1
317189759,2018-04-26,MLC   ,HOLAMALLCL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,1,1,1
236292791,2016-11-30,MLM   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
162501576,2014-07-14,MLA   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
57567982,2011-06-02,MLB   ,RODRIGO MARIOTONI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-24,0,0,0.0,0,0.0,0.0,1,0,1,1,1
317197301,2018-04-26,MLC   ,GREEWINDCL,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2020-10-03,0,25,1.0,0,0.0,0.0,1,0,1,0,1
233785197,2016-11-07,MCO   ,ZHUINTERNATIONALTRADEINCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,1,1,1
52745214,2008-07-28,MLA   ,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
150053667,2013-11-29,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,0,0,0.0,0,0.0,0.0,0,0,1,1,1
51160108,2004-03-25,MCO   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
284664371,2017-11-16,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
177015290,2015-02-11,MLB   ,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-15,12484,0,0.0,0,0.0,0.0,0,1,0,1,1
175499661,2015-01-21,MLV   ,WATCHESMDT,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,32.0,0,0.0,0.0,1,0,1,1,1
121728760,2012-09-07,MLC   ,HYK LECLERC BAHAMONDES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-09-14,0,0,0.0,0,0.0,0.0,1,0,1,1,1
217178514,2016-06-14,MPE   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
82140268,2009-07-23,MCO   ,EQUIMPORT1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-08-20,0,0,0.0,0,0.0,0.0,1,0,1,1,1
50941401,2011-04-06,MLA   ,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
147807596,2013-10-20,MCO   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
66602903,2015-03-16,MLA   ,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-19,666392,0,0.0,0,0.0,0.0,0,1,0,1,1
306551981,2018-03-07,MLM   ,OUTDOORONLINEMX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-01-23,0,0,1.0,0,160.08,1.0,1,1,1,1,1
381684406,2018-11-28,MLC   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
250778035,2017-04-03,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
69757630,2009-03-25,MCO   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
187711232,2015-07-14,MLA   ,LEGACYARG_OFICIAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-10,0,0,0.0,0,0.0,0.0,1,0,1,1,1
132282816,2013-01-22,MLB   ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-25,0,0,0.0,0,0.0,0.0,0,0,1,1,1
143560179,2013-08-07,MLA   ,GRUPODELY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-06-15,0,0,0.0,0,0.0,0.0,1,0,1,1,1
413924649,2019-03-07,MLM   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
29244728,2003-10-01,MCO   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
275129418,2017-09-26,MLM   ,MIRALATIENDAMX,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-07-13,0,0,0.0,0,0.0,0.0,1,0,1,1,1
171334973,2014-11-20,MLB   ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-03-20,910,0,0.0,0,0.0,0.0,0,1,0,1,1
261698838,2017-06-23,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
222569730,2016-07-25,MLV   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
219325498,2016-06-28,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-25,0,0,0.0,0,0.0,0.0,0,1,1,1,1
164131832,2014-08-07,MLB   ,GAH IMPORTS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-10-15,0,0,0.0,0,0.0,0.0,1,0,1,1,1
144865759,2013-08-29,MLA   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
164430088,2014-08-12,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-18,0,0,0.0,0,0.0,0.0,0,0,1,1,1
75985593,2004-09-22,MLV   ,EQUIPOFFICECOMPUTERS,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,177.0,0,0.0,0.0,1,0,1,1,1
326716360,2018-06-07,MLM   ,MXBUYTEN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-08-18,0,0,0.0,0,0.0,0.0,1,0,1,1,1
171815125,2014-11-27,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
222656497,2016-07-26,MPE   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
688952053,2020-12-16,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
48566355,2008-04-20,MLV   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
98431689,2006-09-25,MLV   ,PUFF RELAX,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,119.0,0,0.0,0.0,1,0,1,1,1
123938394,2012-09-19,MLB   ,NETBABYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-05,0,0,0.0,0,0.0,0.0,1,0,1,1,1
210946191,2016-04-11,MLV   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
181619441,2015-04-20,MLM   ,TIENDASDEMARKAZONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-05,0,0,0.0,0,0.0,0.0,1,0,1,1,1
147279240,2013-10-10,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
87754786,2005-03-16,MLV   ,VERONR84,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,38.0,0,0.0,0.0,1,0,1,1,1
185116114,2015-06-08,MCO   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
220214197,2016-07-05,MLC   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
4542417,2001-06-06,MLA   ,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-21,12605,0,0.0,0,0.0,0.0,0,1,0,1,1
313472959,2018-04-09,MLC   ,MIRALATIENDACL,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-12,0,0,0.0,0,0.0,0.0,1,0,1,1,1
94419087,2006-05-28,MCO   ,DR.MARTENSCOLOMBIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-11-05,0,0,1.0,0,0.0,0.0,1,0,1,1,1
220091904,2016-07-04,MLA   ,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
353532915,2018-09-11,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
258672365,2017-05-31,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
295624311,2018-01-12,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
276577349,2017-12-20,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
219693774,2016-06-30,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
224357475,2016-08-08,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
173086994,2014-12-15,MLB   ,LOJASDIONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-05,0,0,0.0,0,0.0,0.0,1,0,1,1,1
70588116,2009-03-31,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
147823979,2013-10-20,MLA   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
190895060,2015-08-24,MLB   ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-21,0,0,0.0,0,0.0,0.0,0,0,1,1,1
553944651,2020-04-23,MLB   ,GENOVATESTUSER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-02,0,0,0.0,0,0.0,0.0,1,0,1,1,1
493065772,2019-11-25,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
141663449,2013-07-08,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
179285669,2015-03-16,MCO   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
31356202,2010-07-27,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
222656076,2016-07-26,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
299723707,2018-02-01,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
163525079,2014-07-29,MLA   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-03-19,2625,0,0.0,0,0.0,0.0,0,1,0,1,1
173592634,2014-12-22,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-05,0,0,0.0,0,0.0,0.0,0,0,1,1,1
177500214,2015-02-19,MLU   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
147172848,2013-10-08,MLB   ,FIVENDASONLINE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2021-03-17,9,0,2.0,0,6.35,2.0,1,1,0,1,1
163248132,2014-07-25,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
379688330,2018-11-21,MLC   ,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-28,0,0,0.0,0,0.0,0.0,0,0,1,1,1
226955287,2016-08-31,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
236314398,2016-11-30,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
86072614,2009-09-28,MLV   ,MAXIPARTESCA.ML,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,8.0,0,18.2,1.0,1,0,1,1,1
162909203,2014-07-20,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-03-19,1728,0,0.0,0,0.0,0.0,0,1,0,1,1
371808543,2018-10-29,MLM   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
216060699,2016-06-02,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10,0,0,0.0,0,0.0,0.0,0,0,1,1,1
206959756,2016-02-24,MLC   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
232824438,2016-10-28,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-22,0,0,0.0,0,0.0,0.0,0,0,1,1,1
247751170,2017-03-20,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
308199384,2018-03-15,MCO   ,COPHOENIX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,1,1,1
314213098,2018-04-12,MLC   ,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
277113163,2017-10-06,MLM   ,NAERSIMX,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-06-10,0,0,0.0,0,0.0,0.0,1,0,1,1,1
59895572,2013-04-01,MLA   ,ROSARIO MARKET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,1,1,1
123700632,2012-09-18,MLA   ,TOP3-COMPLEMENTOS,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-06-01,0,0,0.0,0,0.0,0.0,1,0,1,1,1
79714063,2005-04-03,MLB   ,BATERAECIAVENDAS.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-21,0,0,0.0,0,0.0,0.0,1,0,1,1,1
289155446,2017-12-07,MLM   ,KMALLMX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-01-05,0,0,1.0,0,37.51,1.0,1,1,1,1,1
77251569,2004-12-01,MLB   ,CABELEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-29,0,0,0.0,0,0.0,0.0,1,0,1,1,1
200475284,2015-12-08,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-13,0,0,0.0,0,0.0,0.0,0,1,1,1,1
299511606,2018-01-31,MLM   ,XICHAOMALLMX,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-05-29,0,0,0.0,0,0.0,0.0,1,0,1,1,1
232498404,2016-10-25,MLM   ,CAJE3521795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-11-19,0,0,0.0,0,0.0,0.0,1,0,1,1,1
379416466,2018-11-20,MLM   ,UNIONMALLMX,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-06-12,0,0,0.0,0,0.0,0.0,1,0,1,1,1
317186884,2018-04-26,MLC   ,AZSHOPPINGCL,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,83,3.0,0,0.0,0.0,1,0,1,0,1
330916948,2018-06-25,MLM   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
187900060,2015-07-16,MCO   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
246379434,2017-03-09,MLU   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
134720180,2013-03-10,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
206688571,2016-02-22,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-21,27784,0,0.0,0,0.0,0.0,0,1,0,1,1
202616871,2016-01-06,MLA   ,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021-03-18,3732,0,0.0,0,0.0,0.0,0,1,0,1,1
206681389,2016-02-22,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-06,0,0,0.0,0,0.0,0.0,0,0,1,1,1
166781797,2014-09-15,MLB   ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
226955501,2016-08-31,MLC   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
181313842,2015-04-15,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-11,0,0,0.0,0,0.0,0.0,0,0,1,1,1
284428514,2017-11-15,MLA   ,COMPUMUNDOSA.,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-21,13345,0,0.0,0,0.0,0.0,1,1,0,1,1
688564396,2020-12-15,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
284667508,2017-11-16,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
299723692,2018-02-01,MLM   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
190691808,2015-08-21,MLA   ,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-21,34021,0,0.0,0,0.0,0.0,0,1,0,1,1
111728465,2012-05-03,MLB   ,ATACADAODAROUPA,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-03-21,103852,0,0.0,0,0.0,0.0,1,1,0,1,1
198411912,2015-11-16,MLB   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
187876538,2015-07-16,MLB   ,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
22325756,2010-01-13,MLV   ,COPIKONCA,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,349.0,0,0.0,0.0,1,0,1,1,1
53534325,2008-08-20,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-16,0,0,0.0,0,0.0,0.0,0,0,1,1,1
549777435,2020-04-20,MLB   ,GENOVAPRODUSER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-10-29,0,0,0.0,0,0.0,0.0,1,0,1,1,1
277411623,2017-10-08,MLM   ,HOLAMALLMX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-08-08,0,0,0.0,0,0.0,0.0,1,0,1,1,1
266717929,2017-08-01,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
135061531,2013-03-16,MLB   ,COMPRE CERTO13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-06-12,0,0,0.0,0,0.0,0.0,1,0,1,1,1
232797156,2016-10-28,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
84386271,2005-08-30,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
120392547,2012-08-27,MLB   ,HOSPINETHOSPITALAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-06-28,0,0,0.0,0,0.0,0.0,1,0,1,1,1
148952653,2013-11-09,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-17,0,0,0.0,0,0.0,0.0,0,1,1,1,1
317199439,2018-04-26,MLC   ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
291945531,2017-12-22,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
257495035,2017-05-22,MLM   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
14621709,2011-12-17,MCO   ,USA COMMERCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-24,0,0,0.0,0,0.0,0.0,1,0,1,1,1
25226364,2010-03-16,MLA   ,MOTOZUNI,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,1,1,1
161132877,2014-06-20,MLC   ,BUSCALIBRE_CHILE,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-09-28,0,0,0.0,0,0.0,0.0,1,0,1,1,1
176192647,2015-01-30,MCO   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
26553633,2010-04-12,MLC   ,CHILETRONICS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-06-01,0,0,0.0,0,0.0,0.0,1,0,1,1,1
206959966,2016-02-24,MCO   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
37106929,2007-08-30,MLM   ,CARJAV2002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-02-11,0,0,2.0,27,78.46,2.0,1,1,1,1,1
247748067,2017-03-20,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
281072220,2017-10-31,MLB   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
325125303,2018-05-30,MLA   ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,1,1
